ID,rating
609,3.4307392
610,3.9824045
611,4.00896
612,3.6378157
613,3.7520394
614,3.6257982
615,3.3353505
616,4.159238
617,2.1577454
618,3.4630504
619,2.4074373
620,2.9801073
621,3.5533364
622,4.763884
623,3.6310086
624,3.9321826
625,2.748748
626,3.3066616
627,2.287137
628,3.3806438
629,3.5568304
630,5.0657363
631,4.3595634
632,3.4283423
633,4.253254
634,3.1774018
635,3.695857
636,1.7606013
637,4.012746
638,2.9916263
639,4.0338345
640,3.760662
641,3.3101392
642,3.7101235
643,3.84566
644,4.5554376
645,4.5203404
646,2.1675415
647,4.642911
648,3.723372
649,3.459059
650,3.5142658
651,3.9907656
652,3.5216718
653,3.6068096
654,3.7229617
655,2.6762004
656,3.5883098
657,3.8072615
658,3.6423128
659,3.129098
660,3.481019
661,3.3066273
662,2.8007603
663,3.442976
664,4.4022512
665,2.927382
666,3.7743518
667,4.104411
668,3.089643
669,3.9954708
670,3.7146497
671,3.933722
672,3.9548435
673,3.1509476
674,4.4329586
675,3.6002655
676,2.6884747
677,4.4606876
678,5.152443
679,3.5462608
680,3.3660953
681,3.0353239
682,4.2021646
683,4.034047
684,4.912813
685,3.7876172
686,2.4620671
687,3.7852447
688,4.4220066
689,3.9387934
690,4.6866446
691,4.823693
692,2.881403
693,2.9915323
694,3.3286803
695,4.680294
696,4.6244907
697,2.335616
698,3.7520318
699,5.4497204
700,4.3279114
701,2.801931
702,3.6741843
703,4.0923414
704,3.5054986
705,3.559904
706,4.530857
707,2.4195719
708,2.9893746
709,2.5622516
710,3.4802613
711,2.146199
712,4.677455
713,2.9222527
714,5.813795
715,4.208073
716,4.231606
717,3.1793456
718,4.0769796
719,4.1063223
720,4.257269
721,3.4087853
722,2.8291473
723,2.828742
724,4.412673
725,4.779558
726,3.0959833
727,3.1527557
728,4.1127653
729,2.576707
730,3.8303375
731,3.7058754
732,3.196484
733,4.76682
734,2.6494765
735,4.3765087
736,3.2316742
737,4.377494
738,4.373727
739,3.6358905
740,3.3995697
741,3.3601673
742,2.8365593
743,2.2813807
744,4.056793
745,3.8083317
746,4.7478294
747,3.1461112
748,4.170829
749,4.0208654
750,3.727556
751,3.195707
752,2.9655213
753,2.986087
754,4.254011
755,4.057662
756,2.418999
757,2.520173
758,4.0346794
759,2.3941634
760,4.020675
761,5.0717072
762,2.8806043
763,3.022623
764,3.7042289
765,4.1424236
766,4.225172
767,4.052377
768,4.052537
769,3.9196076
770,4.0505238
771,3.5686445
772,3.7564983
773,4.0260887
774,4.061079
775,3.4890788
776,3.1595726
777,3.1248965
778,4.1534886
779,3.045677
780,2.2405615
781,4.330536
782,3.2786283
783,1.7754881
784,2.871234
785,4.042082
786,3.1715577
787,2.098927
788,3.4221604
789,3.5842557
790,3.1085815
791,2.875151
792,3.9270365
793,3.3663182
794,4.2000003
795,3.6085846
796,1.4688444
797,3.3974688
798,3.6298165
799,4.121828
800,3.6011934
801,3.045218
802,3.4278243
803,3.5129242
804,3.2010837
805,2.3432775
806,3.4622874
807,4.767267
808,3.1000156
809,3.3606582
810,3.6169999
811,1.6468563
812,3.3152425
813,2.5581534
814,2.7921643
815,3.119727
816,3.9682932
817,2.5905406
818,4.1567717
819,4.357465
820,4.447664
821,3.7528105
822,1.3510293
823,3.2229457
824,3.445382
825,3.2495563
826,2.5040665
827,3.296371
828,2.1070528
829,4.615739
830,3.9728377
831,3.448665
832,2.5039628
833,3.5897305
834,2.6478033
835,5.12298
836,3.9998834
837,2.058839
838,3.4120994
839,3.0432644
840,4.6907487
841,3.3978252
842,3.3675086
843,3.4057317
844,3.2394183
845,3.3999696
846,4.240095
847,3.639177
848,3.7053623
849,3.9641037
850,3.9194534
851,3.8293731
852,3.2776618
853,2.007348
854,3.0641813
855,0.03604096
856,2.869963
857,2.3174763
858,3.378437
859,4.1330037
860,3.4216175
861,2.7265482
862,3.7929673
863,4.4048853
864,4.272639
865,2.722301
866,3.0703592
867,4.865016
868,4.6150417
869,3.1187716
870,2.6633248
871,3.4920883
872,4.017791
873,2.985322
874,3.6411598
875,3.8983045
876,3.6943703
877,3.741103
878,3.4972453
879,3.5838263
880,3.3031712
881,4.4727173
882,3.3954883
883,3.010274
884,2.4554474
885,2.8470213
886,2.857732
887,2.357071
888,2.7907696
889,3.4806056
890,2.4342425
891,2.862987
892,2.3987663
893,3.823384
894,3.1982477
895,4.151234
896,3.4677901
897,3.4898357
898,4.228322
899,3.8036284
900,3.4649673
901,3.83283
902,3.0779142
903,3.376925
904,3.4276838
905,3.7632012
906,2.646854
907,3.2790446
908,4.866272
909,4.2492356
910,4.2765627
911,4.3050013
912,4.028192
913,3.4445362
914,3.1654878
915,3.2724276
916,3.3690362
917,4.089957
918,2.5547342
919,3.5686402
920,3.5858288
921,3.7194178
922,3.534732
923,3.2745411
924,4.22858
925,3.559654
926,3.668168
927,2.789504
928,4.0261555
929,2.3628159
930,2.5697856
931,3.3072453
932,3.9171143
933,3.989931
934,2.7884614
935,3.1357079
936,3.0746436
937,1.4788848
938,3.0105686
939,3.321652
940,3.5776885
941,3.9292107
942,3.8752537
943,3.1445203
944,3.0282784
945,4.031217
946,2.837364
947,4.4092593
948,3.8066883
949,3.4941814
950,4.100078
951,3.5295165
952,2.9759803
953,3.2172165
954,4.08218
955,2.9495935
956,2.9067812
957,3.3652165
958,3.2649574
959,3.1577415
960,3.5273216
961,3.5771775
962,4.0612483
963,-0.49037683
964,4.069352
965,4.15572
966,3.9178393
967,4.4382224
968,3.521056
969,3.1434731
970,3.9208212
971,4.444505
972,3.6086082
973,3.5468073
974,3.2255373
975,4.1908
976,4.1989527
977,4.365821
978,3.0682247
979,1.7346923
980,3.6102304
981,3.1459732
982,4.6488395
983,2.0314975
984,2.0698595
985,3.1439266
986,4.24034
987,2.769228
988,2.5871778
989,4.311491
990,2.6742795
991,1.685425
992,4.204593
993,4.477326
994,3.3545537
995,3.336742
996,3.1900077
997,3.5056362
998,4.1325684
999,3.8112907
1000,4.4546432
1001,1.6053035
1002,3.3465877
1003,3.6150038
1004,2.3386378
1005,4.2874837
1006,3.5072188
1007,3.7659829
1008,2.9232821
1009,2.9944217
1010,3.650677
1011,4.0937366
1012,4.7285666
1013,3.676217
1014,4.2489047
1015,4.584428
1016,4.676778
1017,4.3160524
1018,4.0644703
1019,2.7988982
1020,3.0938897
1021,2.8042583
1022,3.5307112
1023,4.305627
1024,3.2946517
1025,3.6531177
1026,4.594527
1027,3.5372367
1028,1.6324426
1029,3.68783
1030,3.1100764
1031,3.3965702
1032,4.125529
1033,3.2607863
1034,3.4930263
1035,4.605254
1036,3.6513963
1037,3.2170084
1038,2.0411854
1039,3.932187
1040,3.9845753
1041,3.4494023
1042,4.256
1043,2.842884
1044,2.7053316
1045,3.6023412
1046,3.6195414
1047,2.896305
1048,4.4470906
1049,2.3377473
1050,4.0982437
1051,3.1549072
1052,3.3854413
1053,4.2407823
1054,3.101426
1055,3.461155
1056,4.3491225
1057,4.2525253
1058,3.7545834
1059,4.081543
1060,3.850957
1061,2.8985057
1062,3.4706717
1063,3.063947
1064,3.8968115
1065,4.0433073
1066,3.667204
1067,3.3706088
1068,2.5240612
1069,3.1726074
1070,4.055192
1071,3.475068
1072,1.1049323
1073,2.5482705
1074,4.432934
1075,4.509603
1076,3.7264924
1077,3.6757765
1078,3.193903
1079,4.041452
1080,4.2921352
1081,4.1979675
1082,2.4823444
1083,3.8897824
1084,1.213145
1085,3.8308232
1086,4.6670513
1087,4.0436444
1088,5.0055604
1089,3.4940376
1090,4.3553195
1091,0.744251
1092,2.2155118
1093,2.5581336
1094,3.3796577
1095,3.5264633
1096,5.409441
1097,4.163474
1098,3.0286007
1099,3.7796185
1100,2.844744
1101,2.4030564
1102,3.8026066
1103,3.9908688
1104,3.1755342
1105,2.6795075
1106,3.4192352
1107,3.9133275
1108,2.474934
1109,3.795681
1110,4.321322
1111,2.4305232
1112,3.629801
1113,3.301772
1114,3.209174
1115,4.089738
1116,1.643693
1117,3.0001593
1118,3.2586432
1119,4.015571
1120,4.8260145
1121,2.9300723
1122,3.5458498
1123,1.5725143
1124,3.6708097
1125,4.205109
1126,5.3008304
1127,2.4239798
1128,3.6710262
1129,3.5295527
1130,4.045489
1131,4.649149
1132,5.279915
1133,3.3739576
1134,3.3959694
1135,3.4501002
1136,2.9393222
1137,4.1022186
1138,2.805222
1139,2.018702
1140,3.0629044
1141,2.5662541
1142,2.3880172
1143,4.2772183
1144,3.690617
1145,3.0898676
1146,4.49615
1147,2.1777902
1148,2.9561307
1149,3.7742033
1150,3.8959165
1151,4.26935
1152,3.6312304
1153,3.4856915
1154,3.6068697
1155,2.3136706
1156,2.8269212
1157,3.5117328
1158,4.0596914
1159,3.4940047
1160,2.5005708
1161,4.102045
1162,2.967155
1163,3.522449
1164,3.7520714
1165,5.0146937
1166,2.8619251
1167,5.250289
1168,3.557942
1169,2.7088337
1170,3.49046
1171,3.881362
1172,2.613449
1173,3.0794625
1174,3.7118702
1175,3.7484255
1176,2.5079308
1177,3.9211154
1178,4.2303915
1179,3.6928797
1180,4.118368
1181,3.1397164
1182,3.6475315
1183,3.76794
1184,3.575816
1185,3.5419433
1186,2.8583136
1187,3.3297343
1188,4.86691
1189,3.9402723
1190,3.0395927
1191,2.4810166
1192,4.032667
1193,2.9677215
1194,3.9694533
1195,3.5388894
1196,3.1789122
1197,3.6239362
1198,2.9438322
1199,3.3468308
1200,2.9123678
1201,3.7030902
1202,4.302519
1203,4.249718
1204,4.644956
1205,3.1853614
1206,3.221704
1207,3.2145143
1208,3.8079286
1209,3.9574008
1210,4.1945
1211,3.6093683
1212,5.0264716
1213,1.8740375
1214,2.426457
1215,4.144735
1216,2.0704026
1217,4.285767
1218,3.6377294
1219,3.281647
1220,3.7560575
1221,4.117541
1222,2.579626
1223,3.8232384
1224,5.1712418
1225,4.2462044
1226,3.359405
1227,3.3247569
1228,4.00922
1229,5.4988832
1230,4.1135263
1231,2.5864587
1232,4.406555
1233,3.1958327
1234,5.103488
1235,5.017975
1236,2.6769233
1237,3.3225632
1238,3.0887132
1239,3.8735833
1240,3.8440304
1241,2.5281587
1242,2.7304254
1243,3.3384485
1244,4.197167
1245,2.5405278
1246,4.0768275
1247,3.8483377
1248,4.0009913
1249,3.7996624
1250,3.0401437
1251,4.02444
1252,4.313882
1253,3.4404554
1254,2.9240646
1255,4.1641235
1256,3.0842748
1257,3.7857869
1258,3.5651908
1259,3.8592815
1260,3.2455938
1261,3.8122308
1262,3.6923313
1263,3.8200727
1264,4.9102955
1265,4.3464046
1266,3.1673782
1267,3.1944537
1268,3.7663865
1269,3.1314425
1270,2.9951565
1271,2.8058803
1272,2.8253405
1273,2.800059
1274,3.3765378
1275,2.7254562
1276,4.1259546
1277,3.0507922
1278,4.285819
1279,3.6190848
1280,4.702958
1281,3.4848948
1282,1.5258284
1283,3.6830287
1284,4.09533
1285,4.815486
1286,4.543992
1287,1.9240819
1288,4.019449
1289,4.580171
1290,3.777188
1291,3.7582197
1292,3.069436
1293,2.9782329
1294,4.015784
1295,3.2928696
1296,4.0700674
1297,3.7571294
1298,2.6249893
1299,2.9171968
1300,3.8747954
1301,3.0519395
1302,3.6734965
1303,2.9399948
1304,3.864097
1305,4.0218306
1306,4.7275124
1307,3.7979016
1308,3.334347
1309,3.5786366
1310,4.117259
1311,2.6114922
1312,4.455522
1313,3.0685747
1314,3.6123714
1315,3.145934
1316,4.2571926
1317,1.8715667
1318,3.8178546
1319,2.335812
1320,3.7847657
1321,2.7258801
1322,4.7597933
1323,3.446395
1324,3.3360934
1325,4.1295986
1326,5.2313695
1327,3.4254355
1328,3.321828
1329,4.2538123
1330,3.4678907
1331,3.2899246
1332,4.153239
1333,4.1134214
1334,4.196488
1335,3.34227
1336,3.452044
1337,3.76441
1338,3.0223677
1339,3.530344
1340,2.407301
1341,3.282876
1342,3.4239788
1343,2.866148
1344,3.4962215
1345,5.0703654
1346,4.1880736
1347,5.9704127
1348,2.4406233
1349,0.9933803
1350,4.7003036
1351,2.9104326
1352,4.227022
1353,2.126615
1354,4.294333
1355,3.5585928
1356,2.6566768
1357,3.9412751
1358,3.6695132
1359,4.563141
1360,4.9111834
1361,3.1288352
1362,3.6970282
1363,4.0535517
1364,2.926682
1365,3.6006446
1366,2.2339358
1367,4.231093
1368,3.938162
1369,3.58291
1370,3.935869
1371,3.0365734
1372,3.9938061
1373,4.2135983
1374,3.4675457
1375,3.321813
1376,3.621357
1377,3.7444222
1378,3.7500463
1379,3.7219212
1380,2.9217772
1381,2.8132484
1382,3.1877098
1383,3.0877357
1384,3.31672
1385,3.5626452
1386,3.230346
1387,3.619602
1388,2.5254922
1389,4.6351094
1390,2.8803382
1391,4.337596
1392,2.7027106
1393,3.932726
1394,2.8658795
1395,3.6254454
1396,2.9267583
1397,4.3411274
1398,3.909426
1399,2.5890527
1400,3.8925633
1401,3.7107952
1402,2.5237284
1403,4.023328
1404,3.2517152
1405,2.9897418
1406,3.9349108
1407,3.3778744
1408,3.96046
1409,3.7418668
1410,2.5019603
1411,2.903963
1412,3.4264963
1413,3.938606
1414,3.3157706
1415,3.6866624
1416,2.9587836
1417,2.5143743
1418,3.6795726
1419,2.7872074
1420,4.1504593
1421,2.5200534
1422,2.5429435
1423,2.8597178
1424,2.334723
1425,3.108119
1426,4.7194552
1427,3.5197997
1428,3.765911
1429,5.5319867
1430,3.762422
1431,4.0839205
1432,3.6632843
1433,3.3813047
1434,3.5609708
1435,5.233352
1436,4.1822176
1437,2.3710678
1438,3.6161146
1439,3.8207524
1440,3.3757663
1441,3.257066
1442,3.2798474
1443,2.5265732
1444,2.7592466
1445,5.135976
1446,3.080567
1447,4.008099
1448,3.425841
1449,4.011614
1450,4.324098
1451,3.5798087
1452,3.5156167
1453,3.4240465
1454,3.6169987
1455,4.2441196
1456,-0.588226
1457,3.6890016
1458,4.1290674
1459,2.6468458
1460,3.297968
1461,4.157342
1462,3.358179
1463,4.1166897
1464,4.11235
1465,3.3805819
1466,4.2625103
1467,3.5049345
1468,4.865342
1469,2.2325387
1470,3.3977494
1471,4.318495
1472,5.19639
1473,3.725564
1474,3.5311444
1475,3.0193863
1476,2.6965606
1477,3.8614254
1478,3.5315075
1479,3.8897352
1480,4.4735947
1481,2.2612185
1482,1.646622
1483,3.8979096
1484,1.2238023
1485,2.3695865
1486,4.583808
1487,3.8427713
1488,4.705212
1489,2.9317667
1490,3.0056343
1491,1.6378769
1492,3.2877083
1493,3.4336529
1494,3.9254818
1495,3.6436043
1496,4.670672
1497,3.0792735
1498,3.08889
1499,2.782148
1500,3.2205355
1501,3.446318
1502,4.0817146
1503,3.6453357
1504,4.229339
1505,3.4367335
1506,2.9991574
1507,1.8369632
1508,3.3008242
1509,3.533636
1510,4.2057076
1511,5.6009197
1512,4.1492577
1513,4.423953
1514,3.0109308
1515,3.582591
1516,3.5611029
1517,3.2291842
1518,2.4315891
1519,2.991004
1520,4.2795835
1521,3.3393176
1522,4.2575197
1523,3.4156075
1524,4.168749
1525,4.126769
1526,2.2780678
1527,4.307427
1528,3.8650784
1529,2.9738073
1530,3.8682032
1531,3.4355438
1532,3.7555213
1533,1.0977423
1534,4.6134295
1535,3.6218724
1536,3.2933407
1537,4.251802
1538,4.370246
1539,3.9831436
1540,3.917402
1541,4.1196737
1542,2.7957323
1543,3.7985358
1544,3.4612432
1545,4.429
1546,4.282172
1547,5.24933
1548,3.1666389
1549,2.8617513
1550,4.1168346
1551,4.151099
1552,2.7889667
1553,3.6185303
1554,3.2360435
1555,3.5195503
1556,2.9547074
1557,3.887032
1558,3.4822798
1559,3.7644181
1560,2.363624
1561,4.275059
1562,3.7861476
1563,3.9949696
1564,4.4786167
1565,3.4354382
1566,3.5377333
1567,3.8734872
1568,3.0160222
1569,4.190124
1570,3.2327325
1571,1.4557137
1572,2.968629
1573,2.907725
1574,3.3869295
1575,4.49312
1576,4.366978
1577,3.4874544
1578,3.957258
1579,4.2957487
1580,3.4351861
1581,4.026721
1582,3.1107473
1583,4.5844474
1584,2.8785777
1585,3.7052395
1586,4.588932
1587,4.2014117
1588,3.8374383
1589,3.2644007
1590,4.2963467
1591,3.4720004
1592,4.648908
1593,3.7721214
1594,3.4577575
1595,3.8134663
1596,3.4741914
1597,4.0916862
1598,3.4691913
1599,3.6720254
1600,2.9609532
1601,4.170686
1602,4.632718
1603,3.8487315
1604,3.214253
1605,4.5266924
1606,4.069616
1607,3.1302605
1608,2.4552126
1609,3.04062
1610,3.195369
1611,3.0264065
1612,4.540424
1613,3.7569246
1614,3.7774267
1615,3.3800516
1616,2.204917
1617,2.3094416
1618,2.6385098
1619,4.2185264
1620,3.284172
1621,4.5213237
1622,3.8320973
1623,4.126433
1624,4.380735
1625,3.959268
1626,3.282074
1627,3.3952422
1628,3.8903358
1629,3.554593
1630,5.09906
1631,3.5516074
1632,3.6036572
1633,3.5398579
1634,3.6362438
1635,4.090081
1636,2.665193
1637,2.4956746
1638,4.1437197
1639,3.099593
1640,3.3090367
1641,3.3024373
1642,3.191728
1643,3.2537532
1644,2.9339519
1645,3.9671338
1646,3.2665038
1647,3.135437
1648,4.02917
1649,3.4926946
1650,3.3425696
1651,3.255237
1652,3.7312698
1653,3.2701986
1654,3.9076314
1655,4.387614
1656,2.3133495
1657,3.1115923
1658,3.6773248
1659,1.6631587
1660,4.246416
1661,3.9913762
1662,3.643771
1663,3.5419283
1664,4.2698574
1665,3.97653
1666,3.159021
1667,1.7978919
1668,3.3633704
1669,2.608634
1670,3.738561
1671,2.6650815
1672,4.6674232
1673,3.282761
1674,4.158931
1675,2.7024498
1676,3.1581857
1677,3.498404
1678,4.7245197
1679,3.118793
1680,2.6272962
1681,3.4374123
1682,2.4108796
1683,3.1012373
1684,4.6408534
1685,3.670672
1686,2.7940807
1687,3.6509843
1688,1.8435073
1689,2.9080489
1690,4.7012863
1691,3.2600234
1692,3.7574973
1693,2.7107925
1694,4.385663
1695,4.1531773
1696,3.0534601
1697,3.402178
1698,4.289633
1699,4.1092415
1700,3.9312105
1701,3.8133943
1702,4.256133
1703,3.3262286
1704,2.9825463
1705,4.8518944
1706,2.2704775
1707,2.7662563
1708,2.530457
1709,3.345487
1710,3.4518476
1711,4.334745
1712,2.1518621
1713,1.8678234
1714,3.07091
1715,2.0015604
1716,4.9650893
1717,4.124783
1718,1.8049283
1719,3.3866487
1720,4.175888
1721,3.4079611
1722,3.4433064
1723,1.9042273
1724,3.6978498
